artist_name,genre_id,artist_id
Charlotte Ritchie,172,28646
The Black Angels,12,28647
Galapaghost,174,28648
Busy P,23,28649
Brain Failure,12,28650
Galante El Emperador,172,28651
Gra C Goire,172,28652
Bleona,23,28653
Breach,26,28654
Arielle Dombasle,172,28655
Danny Lduan Tz,172,28656
Claudinho E Buchecha,0,28657
Edwin,12,28658
Alex Harvey,12,28659
Cash Savage And The Last Drinks,172,28660
Dana International,0,28661
The Crooked Spoke,23,28662
The Correspondents,23,28663
Digital Daggers,174,28664
Echo Train,0,28665
Clara Lofaro,0,28666
From First To Last,172,28667
Annabelle,0,28668
Don Elliott,172,28669
Cable,12,28670
Dark Sky,23,28671
Crossbreed Supersoul,12,28672
Empress Of,0,28673
Dawn Angelique Richard,0,28674
Dale Sechrest,172,28675
Claire Rasa,172,28676
Eric Sardinas And Big Motor,12,28677
Gangs Of Wasseypur,172,28678
Gita Gutawa,26,28679
Bish,26,28680
Dave Tolliver,172,28681
Fear The State,12,28682
Buddy Jewell,1,28683
Age Of Daze,12,28684
Clipping,7,28685
Ewing Skip,172,28686
The Goodwill,12,28687
Ed Cash,172,28688
Blue Ayster Cult,12,28689
Fifty Fifty,23,28690
Bile,26,28691
Apolas Lermi,172,28692
Blackstheg,172,28693
Dean Anthony Aleksandar Galoski,172,28694
Carlie De Boer,0,28695
C418,23,28696
The Apollinaires,30,28697
Be Lion,172,28698
Eddie James,7,28699
Chelsea Lee,172,28700
The Chipmunks,7,28701
Etienne Sin,23,28702
Aardvarks,26,28703
Daniel J,12,28704
Aamitymae,172,28705
Elephant Kashimashi,12,28706
Deltron 3030,7,28707
C C R,12,28708
Andrass Molina,172,28709
The Boxer Rebellion,12,28710
Bragg Billy,172,28711
David Ivar Herman Dduan Ne,174,28712
Brenda Russell,30,28713
Fire And Rain,172,28714
Egotronic,23,28715
Apples In Stereo,12,28716
183Rd,172,28717
Frameshift,12,28718
Ash Koley,0,28719
Blitzkid,12,28720
Francesco De Gregori,172,28721
Doug Voice,172,28722
Domino Saints,0,28723
Amber Lily,12,28724
Byrne Barnes,172,28725
Foe,12,28726
Gloomy Guys,12,28727
Canyons,23,28728
504 Boyz,7,28729
The Color Morale,26,28730
Chris Styles,7,28731
Corey Kent White,172,28732
Death Valley Girls,12,28733
Felice Brothers,1,28734
Broken Burnt,26,28735
As Friends Rust,12,28736
Astoria,26,28737
Carl Peterson,172,28738
Austen Leathers,0,28739
Atl Dreamvision,172,28740
Dead Cult Diaries,12,28741
Banco Del Mutuo Soccorso,12,28742
Bravery,12,28743
Dan Friel,23,28744
Cana S Voice,172,28745
Chamillionaire,7,28746
Dante Beckford,7,28747
Astral Project,61,28748
Aska Yang,172,28749
Boy Better Know,23,28750
Albert Ayler,0,28751
Gianna Nannini,12,28752
Cheeseburger,12,28753
Bud Virgin Logic,172,28754
Drew Scott,172,28755
Aries,12,28756
Bitch Chips,26,28757
The Cellar And Point,12,28758
Bob Marley The Wailers,12,28759
Dewaine Whitmore,172,28760
Bonobo,23,28761
D Marc Cantu,172,28762
Cleric,172,28763
Emanuel,12,28764
Dusko Goykovich,172,28765
Bondan Prakoso,7,28766
Edge From Falling,12,28767
Broken Iris,12,28768
American Aquarium,1,28769
Cem Azkan,12,28770
Dollyrots,12,28771
Alsou,0,28772
Fyahbwoy A K A Chico De Fuego,172,28773
Foxygen,12,28774
Absentstar,12,28775
Ces Cru,7,28776
Alexa Goddard,0,28777
First Signs Of Frost,12,28778
Chloe Johns,1,28779
French For Rabbits,174,28780
The Alan Parsons Project,12,28781
Beroshima,23,28782
Black Hippy,7,28783
Fairport Convention,12,28784
Fm2000,26,28785
Aurea,26,28786
Debs And Errol,172,28787
Brett Detar,1,28788
Bebel Gilberto,61,28789
Chris Gaines,1,28790
Drummakid,172,28791
Carl Man,172,28792
Annihilation Time,30,28793
Claire Lynch,1,28794
El Poder Del Norte,172,28795
Freddy Kalas,0,28796
Dan Xikidi,172,28797
Andras Valadalo,0,28798
Conny Vandenbos,61,28799
Elaine Silver,173,28800
Full Blown Rose,12,28801
Bratt Pack,172,28802
Eyien Odoaaoeie,172,28803
Cloudland Canyon,172,28804
Ernie Krivda,172,28805
Billy Jonas,172,28806
Gary Mcfarland,172,28807
Crocodiles,12,28808
David R Mohr,172,28809
Arvinger,26,28810
Albert Ammons,61,28811
Ashesborn,172,28812
Don T Hug Me I M Scared,172,28813
Black Box Recorder,0,28814
Claude Nougaro,172,28815
Attacca Quartet,172,28816
Buddy Defranco,172,28817
Frank Turner,174,28818
Girls Names,172,28819
Carrieann,172,28820
Atif Aslam,12,28821
Cordell Francis,7,28822
Burnout Syndromes,12,28823
Benson,172,28824
D Schlieremer Chind,172,28825
Frak,23,28826
D Wilson David Wilson,172,28827
Brown T Graham,172,28828
Alika,23,28829
Grace In The Woods,172,28830
Beanbag,12,28831
Caal Smile,23,28832
Emily Jane White,174,28833
Darren Styles,172,28834
Aj Tracey,7,28835
Billy Vera,26,28836
Duckwrth,7,28837
Blake,12,28838
Ebhoni,30,28839
Brrthderna Lindgren,174,28840
Fall From Grace,12,28841
Eidsvag Bjorn,172,28842
Gayla Peevey,172,28843
Bwa Kane,7,28844
Amanda Alexander,172,28845
A C Newman,12,28846
Boehse Onkelz,12,28847
Gravity Co,23,28848
Autopilot Off,12,28849
Brothertiger,23,28850
Family Dogg,12,28851
Andain,23,28852
Dempagumi Inc,172,28853
Duchess Says,23,28854
Adya Manuel Palomo,0,28855
Capital Inicial,12,28856
Annakin Slayd,7,28857
Archie Fisher,172,28858
Fiend Cookin Soul,7,28859
The Bugler,172,28860
Disney Songs Story,172,28861
The Elected,12,28862
49 Stones,12,28863
Cale Jj,172,28864
Dean Geyer,12,28865
Aparato Raro,12,28866
Ariana And The Rose,0,28867
Alexxx,23,28868
Camilla,0,28869
Dead Boys,30,28870
Charisma Com,0,28871
Bleed The Sky,26,28872
Dominguinhos,172,28873
Chus Ceballos,23,28874
Barry Holly Tashian,1,28875
Blues Brothers,61,28876
The Fooo Conspiracy,0,28877
Enrico Macias,172,28878
Ali Brustofski,172,28879
Boards Of Canada,23,28880
Flying Blind,12,28881
Gareth Dunlop And Kim Richey,172,28882
Geoff Zanelli Mark Ronson,172,28883
Fg,7,28884
Aendiaena,172,28885
The Bled,26,28886
Emilie Claire Barlow,172,28887
Dorothy Noorwood,172,28888
Cooly G,23,28889
The Dying Arts,30,28890
Cold Beat,0,28891
Billy Hart Quartet,172,28892
April March,0,28893
Godwill Babette,172,28894
Club Dogo,7,28895
Drop The Pilot,12,28896
The Graveyard Boulevard,12,28897
The Crane Wives,61,28898
Derek Webb,1,28899
Baba,7,28900
Gorky Park,12,28901
Giuliano,12,28902
David Lawrence,172,28903
Commando Nicolas,172,28904
Aubree Nicole,172,28905
Boogaloo Joe Jones,61,28906
Birtija,30,28907
Asesino,26,28908
Eddy Cleanhead Vinson,172,28909
Alonso,172,28910
Brayton Bowman,0,28911
Al Anderson,12,28912
The Elm,172,28913
The General,23,28914
Daniel Lanois,12,28915
Borsato Marco,172,28916
Gemma,12,28917
Bel Canto,0,28918
Camilla Uckers,0,28919
Golden Void,12,28920
Betty Everett,172,28921
Arthur Beatrice,174,28922
Carbon Airways,23,28923
Canton Spirituals,172,28924
Easy Mo Bee,7,28925
Ami Fujita,172,28926
Adam Barnes,174,28927
Ben Scott,172,28928
Future Freshmen,172,28929
Brick Lace,0,28930
Friso,172,28931
Ceylan Koynat,172,28932
Free Ackrite,7,28933
Antis,12,28934
Ethan Gibson,12,28935
Elena Rivera,172,28936
Ayaka,0,28937
Alex Velea,23,28938
Broken Bone,23,28939
Breathing Still,26,28940
Con Go,172,28941
Chircut,172,28942
The Black Doves,12,28943
Brandon Taylor,172,28944
Califonia Swag District,7,28945
Cadillac Sky,1,28946
Clay Kevin,172,28947
The Design,12,28948
Boothroyd,172,28949
Cyne,7,28950
Asap Tyy,172,28951
Base Ball Bear,12,28952
Feltip Pens,12,28953
Babyfather,7,28954
Adam Kay Suman Biswas,0,28955
Compilation,12,28956
Chazz Valentine,12,28957
El Gran Silencio,12,28958
Asa,7,28959
Dusted Lux,172,28960
Avi Avital,172,28961
The Gloomcatcher,12,28962
Artificial Joy Club,12,28963
Ed Solo Deekline,23,28964
Faith Or Fear,26,28965
Diiainu,172,28966
Audrey Assad,0,28967
Demy,0,28968
Aygun Kaza Mova Sinan Akca L,172,28969
Delcity,172,28970
Carola,0,28971
Dalton Dylan,172,28972
Clock Opera,12,28973
Carly Rose Sonenclar,0,28974
Christianbpalencia,172,28975
E C Davis,172,28976
Charlie Peacock,0,28977
Fresh Prince Of Bel Air,172,28978
Al Kooper,12,28979
The Droge Summers Blend,1,28980
Chris August,12,28981
Derek Piotr,23,28982
Giosia Perretta,172,28983
Danzel,23,28984
Charlie Barnet,172,28985
Bad Guys,12,28986
Courtney Jones,0,28987
The Bug,23,28988
Feargal Sharkey,0,28989
Badloves,12,28990
Giulia Regain,172,28991
Floetics,7,28992
Anderson Ponty Band,12,28993
Beezy,23,28994
Bill Gaither,61,28995
Arise Metal,172,28996
Gilli,172,28997
Count Basie Orchestra,172,28998
Dudu Aram,172,28999
Collapsis,12,29000
Communards,0,29001
Dorj,172,29002
Elevator Fight,12,29003
Bel Plaine,172,29004
Bobbygt,172,29005
Billy Porter,172,29006
Armand Van Helden,23,29007
Da Ville,12,29008
Brisco,7,29009
The Garbage The Flowers,12,29010
Funky Family,7,29011
The Enemy,12,29012
Dusty Hughes,172,29013
Carl Belew,12,29014
Dj Rupp,0,29015
Bomb The Bass,23,29016
Gospel Keynotes,172,29017
Dave Douglas Quintet,172,29018
Baby Blue,7,29019
Dougie F,7,29020
Christian Wallumra D,172,29021
Dehumanizzer,26,29022
Don Fardon,12,29023
Da Buzz,0,29024
Chinese Man,7,29025
The Ghost Of A Saber Tooth Tiger,173,29026
Action Swingers,12,29027
Brown Junior,172,29028
Anita Hall,172,29029
Francesco Napoli,172,29030
Dani Shay,174,29031
An Electronic Hero,23,29032
Blueprint,7,29033
Amy Perry,172,29034
D Cinnamons,172,29035
Balance,12,29036
Enigma 4,23,29037
El Canto Del Loco,12,29038
Greeeen,0,29039
Angel City,23,29040
Dasha Rush,172,29041
Best Kept Secret,30,29042
Bodeans,12,29043
Charalambides,172,29044
Dzageir Trausti,174,29045
Carmen Electra,0,29046
Bouncing Souls,12,29047
Ghetto Ghouls,30,29048
Carolyn Arends,0,29049
God Gettin Funky,172,29050
Apocalypse,12,29051
From Ashes To New,26,29052
Be Good Tanyas,1,29053
Baker Myers,172,29054
Don Mykel,172,29055
Cabaret Voltaire,23,29056
Explorers Club,12,29057
The Burning Atzen,172,29058
Girl Unit,23,29059
Earl,173,29060
B C Camplight,12,29061
Anja Schneider,23,29062
Eraldo Bernocchi,23,29063
The Aquadolls,0,29064
Asia Whiteacre,0,29065
Dawty Music,172,29066
Ashley Ballard,0,29067
Cristina Dona,12,29068
Eddie Douglas,172,29069
Basshunter,23,29070
Atlantic Starr,172,29071
Dcaelek,7,29072
Coco Morier,0,29073
David Honeyboy Edwards,61,29074
Eva Simmons,0,29075
The Caribbean,12,29076
Clay James,172,29077
The Butterfly Effect,12,29078
Damon Fowler,12,29079
Britta Phillips,0,29080
Bishop Dudley Bent,172,29081
Brentford All Stars,172,29082
The Beatles Revival Band,12,29083
Desacordes,172,29084
Alan Tam,0,29085
4020 Boyz,172,29086
Brie Larson,12,29087
A Rap,172,29088
Candy Island,172,29089
Anthony Santos,172,29090
All Them Witches,12,29091
Cliteater,26,29092
The Cains,1,29093
070 Malick,172,29094
Carlos Marin,172,29095
Drew Deezy,7,29096
Congos,172,29097
D O N S Terri B,172,29098
Fanny Crosby,172,29099
Black Ryder,30,29100
Exiting The Fall,26,29101
Betty Harris,172,29102
The Go Find,23,29103
Darling Musical,172,29104
Chroma Key,12,29105
Exo Silver,172,29106
Aqua Teens,172,29107
Emika,23,29108
Dj Mike Llama,12,29109
Dam Indo,172,29110
Christian Didier,172,29111
Generationals,12,29112
David Meulen,0,29113
Austin And Andy,172,29114
De Infernali,172,29115
Goatsnake,26,29116
Celebration,174,29117
Chicory Tip,12,29118
Cristine,12,29119
Goldheart Assembly,12,29120
Alyshen,172,29121
Caitlin Caporale,172,29122
Christina Grimmie And Sarah Happlesful,172,29123
The E Types,0,29124
Giuffria,12,29125
Great Kat,26,29126
32 Leaves,12,29127
Eddie Taylor,61,29128
Foillakzoid,173,29129
Chris Porter,7,29130
Earth Wind Fire,172,29131
Daniel Bortz,23,29132
Christopher Tin,172,29133
Cheve Chavell,172,29134
Crxshadows,23,29135
Architecture In Helsinki,0,29136
Freedy Johnston,1,29137
Art Sherrod Jr,172,29138
Chubbie Baby,7,29139
Dangerous Music,172,29140
Eerie Von,12,29141
Cooper Temple Clause,12,29142
Ghibran,172,29143
Church Eric,172,29144
Djcaemes Braun,23,29145
Aisha Devi,23,29146
Clayton Blake,12,29147
George Shearing,61,29148
Castro Guapo,172,29149
Birtles Goble,172,29150
Blues Traveler,12,29151
Eulogies,12,29152
Brenda K Starr,0,29153
Big Ali,7,29154
E B R U,172,29155
Ballard Russ,172,29156
Alexis Gregorie,172,29157
Bread Of Stone,12,29158
Emerald Web,23,29159
Bay Boyz,172,29160
Elton Dean,12,29161
Apostle Of Hustle,12,29162
Cyrus,23,29163
Andrew S Room,172,29164
Eva Maria Weinreich,172,29165
The Coal Porters,1,29166
Circharles,172,29167
Caffeine,12,29168
Amy Stroup,174,29169
Deaf Club,172,29170
Danny Daze,23,29171
Dan Black,0,29172
The Bus Boys,12,29173
Danax,172,29174
Brent Loveday,172,29175
Final Ambition,172,29176
Bay Of Plenty,12,29177
Frrknrngois The Atlas Mountains,174,29178
Dragon Blade,172,29179
Frida Gold,0,29180
Bobby Hackett,172,29181
Banda Eva,172,29182
Alain Boublil,172,29183
Alex Cuba,172,29184
Carmelina Vargas,172,29185
Dj Rasimcan,172,29186
Duncan Dhu,12,29187
Clarika,172,29188
Alpert Herb,61,29189
Chandelier,12,29190
Canadian Bush Party,12,29191
Bossa Trass,172,29192
2 54,12,29193
Antonio Aguilar,172,29194
Dj Chart,172,29195
The City On Film,174,29196
Chelsea Rockwells,172,29197
Bogguss Suzy,172,29198
Albert Cummings,61,29199
Don Davis,23,29200
Aaron Pfeiffer,23,29201
David Arthur Brown,12,29202
Aaron Yan,0,29203
Amy Dickson,172,29204
Bling Guardian,26,29205
The Fast Crayons,172,29206
Ellie White,172,29207
Childbirth,12,29208
Eron Falbo,172,29209
Del Tha Funkee Homosapien,7,29210
Ed Gein,26,29211
Dong Abay,12,29212
Eddie Rabbitt And Crystal Gayle,0,29213
Dave Clark Five,12,29214
Abraham Mateo,0,29215
Berthena Burks,172,29216
Cud,174,29217
Blue Stahli,23,29218
Dina Misund,172,29219
Crvvcks,172,29220
Cassanova,0,29221
Birds Of Chicago,12,29222
Brknrbtz,172,29223
Famous,7,29224
Dd3D1 2Dunnddeg Dddegd1D3 4N Agnessa Mayor,172,29225
Dubliners,173,29226
Barrence Whitfield The Savages,12,29227
Eric Zayne,172,29228
Auli I Cravalho,172,29229
Dmc,26,29230
Fairfax Ak,12,29231
Blake Mills,61,29232
Emmanuel Crown,172,29233
Curtains,12,29234
The Black Explosion,12,29235
Donmonique,7,29236
Bt,23,29237
Candy Coated Killahz,172,29238
Dansson Marlon Hoffstadt,172,29239
Boogie,7,29240
Don Maclean,12,29241
Four King Cousins,12,29242
Gaynor Gloria,0,29243
Dexter Freebish,12,29244
Christina Parie,0,29245
Bob Village,172,29246
Chicane,23,29247
The Bunny Complex,172,29248
Armando Manzanero,0,29249
Bobby K 9,172,29250
Alexander Pires,0,29251
Future Of The Left,12,29252
Bishop Allen,174,29253
Band Aid,12,29254
Danny Avila,23,29255
Click B,12,29256
Endanger,0,29257
Flug,23,29258
Good Tiger,12,29259
Cerena Del Mar,172,29260
Doyle Bramhall,172,29261
Fhb,12,29262
Annie Golden,0,29263
The Dead C,12,29264
Foamy The Squirrel,172,29265
Dice Soho,7,29266
Diana Navarro,0,29267
Farid Mammadov,0,29268
El P,7,29269
Andy Black,12,29270
Crossley Hunter,172,29271
Electrasy,12,29272
Fu Wa Fu Wa,172,29273
A2V,172,29274
Bet E Stef,172,29275
Amel Bent,0,29276
Burton Tim,172,29277
Coparck,12,29278
The Chameleons Uk,0,29279
Django Dkz,172,29280
Darin Bobby,172,29281
Field Mouse,12,29282
The Gathering Field,12,29283
Blue Rodeo,12,29284
E Jake,7,29285
Denver Clayton Moore Jr,172,29286
Breakup,172,29287
Dj Ravin,23,29288
Fokofpolisiekar,12,29289
Desert Mountain Tribe,172,29290
Eclosion,26,29291
Gorilla Biscuits,12,29292
Calogero,12,29293
The Donkeys,12,29294
Brown Bird,172,29295
Annie Villeneuve,0,29296
Dylan Shearer,0,29297
Charles Azxnavour,172,29298
Basement Three,23,29299
Daniel Baslanger,172,29300
The Concretes,0,29301
Afrobop Alliance,172,29302
Drew Stauft,172,29303
Coverdale Page,12,29304
Cosines,174,29305
Braddigan,12,29306
Dog Blood,23,29307
Agnostic Front,12,29308
Forever Ends Here,0,29309
The Crayon Fields,0,29310
Florian Hofer,172,29311
Gerhard Heinz,172,29312
Almost Kings,173,29313
Daddy Dinero,7,29314
Deborah Alasen Koh,172,29315
Elena Siegman,12,29316
Avalon,12,29317
Carlos Puebla,172,29318
Empires,12,29319
Adelasn,0,29320
Berri Txarrak,12,29321
Cliff Martinez,23,29322
Beverly Kenney,172,29323
Cevin Fisher,23,29324
Descendants Cast,172,29325
Francois Dufrene,172,29326
The Country Dance Kings,1,29327
Excel,26,29328
Beach Boii,172,29329
Funky Fresh Boys,172,29330
Desiree,0,29331
Axess,0,29332
Frederick,172,29333
Fact,26,29334
Gas Giants,12,29335
Courtney,7,29336
Alex Smoke,23,29337
Eva Avila,0,29338
Breaking My Heart,172,29339
Fish Go Deep,172,29340
Course Of Nature,12,29341
Broken Home,12,29342
Angela Johnson,172,29343
Danny Romero,12,29344
Arsmagna,26,29345
Evol,26,29346
Dj Mafia,172,29347
Caitlyn Tymula,172,29348
Christina Vantzou,172,29349
The Blackout Project,12,29350
Cass Band,172,29351
Beats Working,12,29352
Boiled In Lead,12,29353
Everyone Leaves,12,29354
David Ian,172,29355
Gessle Per,12,29356
Eddie B,7,29357
Brent O Dell,12,29358
F X,0,29359
Big D And The Kids Table,12,29360
Aaron Gibson,172,29361
Duo Gadjo And Their Hot Friends,172,29362
The Amazing Snakeheads,12,29363
Golden Retriever,23,29364
Bethany Dillon Matt Hammitt,12,29365
Badministrator,7,29366
Barns Courtney,172,29367
Daymas Arocena,172,29368
Austin Moon,172,29369
Emanero,7,29370
Aenima,12,29371
Everything Is Made In China,12,29372
Bradley Michael,172,29373
The Dunwells,174,29374
Clandestine,12,29375
Christina Goh,61,29376
British India,12,29377
Boiler Room,26,29378
Area 7,12,29379
Beth Hart Joe Bonamassa,12,29380
Alan Silvestri,172,29381
Dan Howell,172,29382
Crush,12,29383
Final Outlaw,7,29384
Edwards Meredith,172,29385
American Idol,0,29386
El Chaval,172,29387
Cocoa Brovaz,7,29388
Dolly Style,0,29389
Billy Wes,172,29390
Dickpunks,0,29391
3 O Matic,23,29392
Abraham Cloud,172,29393
Fleming John,12,29394
Anuradha Paudwal,172,29395
Dub Specialist,172,29396
Daniel Thornton,172,29397
Adina Howard,7,29398
Black Mary,172,29399
Death Vessel,174,29400
Amber Skye,0,29401
The Crickets,12,29402
Goong,0,29403
Anden,7,29404
Fiver,12,29405
Carmen Rasmusen,0,29406
Conspiracy,12,29407
Bourbonese Qualk,23,29408
Bay Laurel,12,29409
Badger,172,29410
Freedomblue,172,29411
Dunnery Francis,172,29412
Andjela Despotovic,172,29413
24 Horas,172,29414
Eppic,7,29415
The Dedbtz,23,29416
Fred Ellis,172,29417
Frog Eyes,174,29418
Apologetix,12,29419
Caro Emerald,0,29420
Adonis,26,29421
Arno Adams,61,29422
Andy Rachel Graham,172,29423
Dishonored,30,29424
Bird Passengers,172,29425
Collin Mcloughlin,172,29426
Altan,173,29427
Desert Sessions,12,29428
Cliff Carlisle,61,29429
Grant Woell,172,29430
Gp Basic,0,29431
Earth Gang,172,29432
The Black Halos,12,29433
Bernhard Brink,172,29434
Azure Ray,0,29435
Gone For Days,12,29436
Dealership,12,29437
General Fuzz,23,29438
Frankie Valli The 4 Seasons,12,29439
Destructo,23,29440
Aalu Anday,172,29441
Bessie Smith,61,29442
Deerhunter,12,29443
Falling Up,12,29444
Amanda Green,172,29445
Ernie Bieler,172,29446
Detente,26,29447
B Fade,172,29448
Breaking Orbit,12,29449
Facundo Cabral,172,29450
Barry Biggs,12,29451
Apollo Four Forty,23,29452
A1,0,29453
Asla Demirer,0,29454
Everybody Else,12,29455
Bitter S Kiss,0,29456
Geoff Muldaur,61,29457
Benoit Gagnon,172,29458
Amateur Best,0,29459
Dot Se,1,29460
The Flowers Of Hell,12,29461
B G,7,29462
Arturo Odilmao N Ortiz,172,29463
Collage,12,29464
Billy Childs,172,29465
El Tsavi,172,29466
Godsend,12,29467
Amadea,26,29468
Dj R4Mon,172,29469
Blush,12,29470
Floor Thirteen,12,29471
Ameritz Audio Karaoke,172,29472
Andrew Gold,0,29473
Clare,23,29474
Cable35,12,29475
Cross Medio,172,29476
Courtney Argue,172,29477
Brad Tanner,172,29478
Baby Et Lulu,172,29479
Befalls The Argosy,26,29480
Cory Lee,0,29481
Eros And The Eschaton,0,29482
Gary Chapman,7,29483
Brad Doggett,172,29484
Games,12,29485
Flo Cole,7,29486
Adam Wakefield,172,29487
Chiclete Com Banana,172,29488
Charles Kelley,61,29489
Ar Ferdinand,172,29490
Aligator,23,29491
Atomic Otro Way,172,29492
Barbara Lea,61,29493
Dave Raps,172,29494
Charlies,12,29495
Dashawn,172,29496
Elvis West,0,29497
Apartment 26,12,29498
Costello,12,29499
De Grees,23,29500
Francesca Lombardo,23,29501
The Cyrkle,12,29502
Gabrielle Bernstein,172,29503
The Buck Owen S Buckaroos,172,29504
Aaron Fresh,0,29505
Culture Shock,12,29506
Audrey Peeples,172,29507
Before Dark,0,29508
Andy White,12,29509
Deepa Zaildar,172,29510
Dj Assad,23,29511
Dosseh,7,29512
Erin O Donnell,12,29513
Balsam Range,1,29514
Artension,26,29515
Aloha From Hell,12,29516
Bernhoft,174,29517
Enrique Holmes,172,29518
Black Cobain,7,29519
B A Robertson,0,29520
Blossoms,172,29521
Funeral Dress,12,29522
Alexis Coby,172,29523
Anneli Drecker,0,29524
Gino Avila,172,29525
Eric Suen,172,29526
Ashley Jana,0,29527
The Fjords,0,29528
August,172,29529
David Morales,23,29530
Benj Pasek Justin Paul,172,29531
Amy Heffernan,172,29532
Forest City Lovers,0,29533
Anttix,172,29534
Aaron Mdonald,172,29535
Dj Earworm,0,29536
Forever Jones,7,29537
The Drives North South,172,29538
Great Good Fine Ok,0,29539
Bill Chambers,1,29540
Ariel Rot,12,29541
Bombshell Rocks,12,29542
Chris Stamey,0,29543
Envy,12,29544
Alasdair Roberts,172,29545
Birgit,12,29546
D Boy,172,29547
Dj Cosla Tribeca,172,29548
Blue Object,172,29549
God Lives Underwater,12,29550
Au5,23,29551
Albita,172,29552
Ekho,26,29553
Frederick Roussel,172,29554
Emy Lee,172,29555
Dumais Nancy,172,29556
Alyssa Bonagura,0,29557
Cam Meekins,7,29558
Explosions In The Sky,12,29559
Blood Has Been Shed,26,29560
Bell Fable,172,29561
Brian Culbertson,61,29562
Exid,0,29563
Cry To The Blind,173,29564
Den Svenska Bjrthrnstammen,0,29565
Brown Jim Ed,172,29566
Fabio Frizzi,12,29567
American Music Club,12,29568
Domino,7,29569
Gabriella Troy,172,29570
Cynthia,0,29571
Botnek,23,29572
Conscious Toney,172,29573
D Callaos,172,29574
Burden Brothers,12,29575
Culturcide,172,29576
Gravediggaz,7,29577
Cardinal,0,29578
Driver Friendly,12,29579
Fango,12,29580
Anarchy Club,12,29581
Alex Wiley,7,29582
B Boys,30,29583
Dime Store Prophets,12,29584
David And The Citizens,12,29585
Gods Paparazzi,23,29586
Dope D O D,7,29587
Egoist,26,29588
Dance Hall Crashers,12,29589
Deborah Brown,172,29590
Cigar,12,29591
Ashley Frangipane,0,29592
Commissioned,61,29593
Blubell,174,29594
Dorothase,26,29595
Dashiexp,172,29596
Anubi,26,29597
Dash,12,29598
Frank Sinatra Harry James His Orchestra,172,29599
Excellion,26,29600
Gold 1,7,29601
Dast,172,29602
Alessandro Coli,172,29603
Beckah Shae,0,29604
Esther Phillips,61,29605
Baker Scott,172,29606
Deluxe,0,29607
Engine Three Seven,12,29608
Ace Quips,172,29609
Grady Guan,172,29610
Beefcake,23,29611
Gary Portnoy,12,29612
Chuck Prophet,12,29613
French Fries,23,29614
Five Seconds Of Summer,0,29615
Effigy,12,29616
Against Grace,12,29617
Gong,12,29618
Gale Force Winds,172,29619
Barbara Jean English,172,29620
Euphoria,12,29621
Dens Deho,172,29622
El Coyote Y Su Banda,172,29623
D Cru,23,29624
Dreadlock Pussy,12,29625
Dayron,172,29626
Cody Martins And Sparky Buddha,172,29627
Doug Balmain,172,29628
The Darling Buds,0,29629
Aurora Vice,172,29630
Geraldo His Orchestra,23,29631
Celia,0,29632
Generations From Exile Tribe,0,29633
Bugatti Boyz,7,29634
E Bomber,172,29635
Access,23,29636
Gino Marley,7,29637
Gerard A Lain,172,29638
Casualties,12,29639
Ana Log,172,29640
Bart Herman,172,29641
Dahlgren Eva,172,29642
Andre Merritt,7,29643
Elizabeth Cotten,61,29644
D I T C,7,29645
Foxy,172,29646
Art Garfunkel,12,29647
Darren Rahn,172,29648
Duarte Rosado,172,29649
Dario Synth,23,29650
Bzzy,172,29651
Freiburger Barockconsort,172,29652
Black Foxxes,12,29653
Big Sant,7,29654
Blues Power Band,61,29655
Gemini Major,172,29656
Awar,7,29657
Dead To Me,12,29658
Gesu No Kiwami Otoma,172,29659
Ghoti Hook,12,29660
An Hyun Jung,172,29661
8 Stops 7,12,29662
The Collective,0,29663
Franklin De Costa,23,29664
Courtney Bennett,172,29665
Beverley Mitchell,0,29666
Fine Points,174,29667
Eddie Lockjaw Davis,1,29668
Chester See Ryan Higa,0,29669
Adriana Evans,61,29670
Division Minuscula,12,29671
Angela Perley The Howlin Moons,12,29672
Bring It On,0,29673
Dreaming Monster,172,29674
Benett,0,29675
Donny Montell,0,29676
Alo Lee,0,29677
Dr Lonnie Smith,172,29678
Dragesekstetten,172,29679
Boo Rossini,7,29680
Everly Brothers,12,29681
Embodyment,12,29682
David Frizzell,1,29683
David Fathead Newman,172,29684
Gabriela Guncakova,172,29685
Armand Maulana,0,29686
Francesca Michielin,12,29687
Deetron,23,29688
Beach Boys,12,29689
Dayme Y El High,172,29690
Friend N Fellow,172,29691
Gareth Malone,172,29692
Doug Supernaw,1,29693
Bill Ramsey Hr Big Band,172,29694
Asin,12,29695
East West,12,29696
Falling Here,0,29697
Bitch Animal,174,29698
Dead By April,26,29699
Cece Segarra,0,29700
Desmond,172,29701
Delange Ilse,172,29702
Chico Feitosa,172,29703
C Shirock,172,29704
Ash Kardash Ash K,172,29705
Doucette,12,29706
Eji Oyewole,172,29707
Giggs,7,29708
Felix Cartal,23,29709
Chesnutt Mark,172,29710
Elizabeth Gillies,0,29711
Alexander Armstrong,172,29712
Classic Country,1,29713
Creative Gold,7,29714
Antonella Ruggiero,0,29715
Courtnee Draper Troy Baker,172,29716
Gia Farrell,0,29717
Abrams Rita,172,29718
Gael Garcia Bernal,172,29719
Chills,172,29720
Chinito,172,29721
Azeem Khan,172,29722
From Ashes Rise,12,29723
Al Hirt,61,29724
Felli Fel,7,29725
Birth Control,12,29726
Diggy Simmons,7,29727
Aalon,172,29728
Francesca Kray,0,29729
